date,source_game,target_game,country,ad_impressions,installs
2020-07-23,C,O,US,17152,676
2020-07-24,C,O,US,18766,698
2020-07-25,C,O,US,18745,692
2020-07-26,C,O,US,19555,716
2020-07-27,C,O,US,14078,551
2020-07-28,C,O,US,12843,526
2020-07-29,C,O,US,11913,419
2020-07-30,C,O,US,10368,348
2020-07-31,C,O,US,9792,354
2020-07-01,C,P,US,18180,607
2020-07-02,C,P,US,15379,591
2020-07-03,C,P,US,11652,464
2020-07-04,C,P,US,20540,770
2020-07-05,C,P,US,13014,395
2020-07-06,C,P,US,13716,363
2020-07-07,C,P,US,13083,323
2020-07-08,C,P,US,12897,336
2020-07-09,C,P,US,15133,327
2020-07-10,C,P,US,14187,337
2020-07-11,C,P,US,13896,357
2020-07-12,C,P,US,14318,350
2020-07-13,C,P,US,12863,338
2020-07-14,C,P,US,13823,367
2020-07-15,C,P,US,12149,293
2020-07-16,C,P,US,15460,409
2020-07-17,C,P,US,9685,350
2020-07-18,C,P,US,12662,370
2020-07-19,C,P,US,11579,353
2020-07-20,C,P,US,13505,392
2020-07-21,C,P,US,9773,315
2020-07-22,C,P,US,9128,302
2020-07-23,C,P,US,9898,325
2020-07-24,C,P,US,6942,222
2020-07-25,C,P,US,8122,262
2020-07-26,C,P,US,6129,190
2020-07-27,C,P,US,7151,215
2020-07-28,C,P,US,6318,209
2020-07-29,C,P,US,8797,272
2020-07-30,C,P,US,6829,197
2020-07-31,C,P,US,4326,133
2020-07-01,C,Q,US,1169,8
2020-07-02,C,Q,US,1389,14
2020-07-03,C,Q,US,1167,10
2020-07-04,C,Q,US,1454,14
2020-07-05,C,Q,US,1143,10
2020-07-06,C,Q,US,17256,146
2020-07-07,C,Q,US,25444,241
2020-07-08,C,Q,US,38850,506
2020-07-09,C,Q,US,30022,336
2020-07-10,C,Q,US,38214,788
2020-07-11,C,Q,US,42149,448
2020-07-12,C,Q,US,46834,479
2020-07-13,C,Q,US,25338,281
2020-07-14,C,Q,US,20515,210
2020-07-15,C,Q,US,23146,242
2020-07-16,C,Q,US,22701,237
2020-07-17,C,Q,US,26015,279
2020-07-18,C,Q,US,29889,321
2020-07-19,C,Q,US,36022,411
2020-07-20,C,Q,US,23904,263
2020-07-21,C,Q,US,22966,272
2020-07-22,C,Q,US,21557,247
2020-07-23,C,Q,US,25090,280
2020-07-24,C,Q,US,23684,231
2020-07-25,C,Q,US,29468,334
2020-07-26,C,Q,US,37981,370
2020-07-27,C,Q,US,25072,271
2020-07-28,C,Q,US,21087,234
2020-07-29,C,Q,US,20125,234
2020-07-30,C,Q,US,27231,284
2020-07-31,C,Q,US,30185,346
2020-07-01,C,R,US,43956,600
2020-07-02,C,R,US,35879,722
2020-07-03,C,R,US,33462,666
2020-07-04,C,R,US,82929,1509
2020-07-05,C,R,US,66379,1237
2020-07-06,C,R,US,51946,955
2020-07-07,C,R,US,36599,681
2020-07-08,C,R,US,46016,715
2020-07-09,C,R,US,77373,1007
2020-07-10,C,R,US,113196,1172
2020-07-11,C,R,US,83277,996
2020-07-12,C,R,US,80549,935
2020-07-13,C,R,US,75064,794
2020-07-14,C,R,US,58865,669
2020-07-15,C,R,US,43842,541
2020-07-16,C,R,US,43265,486
2020-07-17,C,R,US,35209,373
2020-07-18,C,R,US,30045,350
2020-07-19,C,R,US,36151,404
2020-07-20,C,R,US,27877,348
2020-07-21,C,R,US,24198,308
2020-07-22,C,R,US,32527,309
2020-07-23,C,R,US,23413,261
2020-07-24,C,R,US,21005,238
2020-07-25,C,R,US,22661,252
2020-07-26,C,R,US,20920,257
2020-07-27,C,R,US,18617,191
2020-07-28,C,R,US,16442,173
2020-07-29,C,R,US,15891,189
2020-07-30,C,R,US,14631,186
2020-07-31,C,R,US,14681,156
2020-07-01,C,S,US,251,17
2020-07-02,C,S,US,706,50
2020-07-03,C,S,US,14091,820
2020-07-04,C,S,US,15545,1137
2020-07-05,C,S,US,8275,625
2020-07-06,C,S,US,10272,604
2020-07-07,C,S,US,8624,463
2020-07-08,C,S,US,9607,525
2020-07-09,C,S,US,8000,466
2020-07-10,C,S,US,7973,266
2020-07-11,C,S,US,8533,409
2020-07-12,C,S,US,7485,391
2020-07-13,C,S,US,5828,306
2020-07-14,C,S,US,5167,262
2020-07-15,C,S,US,4196,218
2020-07-16,C,S,US,3773,183
2020-07-17,C,S,US,3146,153
2020-07-18,C,S,US,3067,152
2020-07-19,C,S,US,3384,150
2020-07-20,C,S,US,2300,116
2020-07-21,C,S,US,2057,100
2020-07-22,C,S,US,1925,91
2020-07-23,C,S,US,2362,126
2020-07-24,C,S,US,2124,106
2020-07-25,C,S,US,2326,109
2020-07-26,C,S,US,2615,143
2020-07-27,C,S,US,2307,120
2020-07-28,C,S,US,1663,89
2020-07-29,C,S,US,1340,70
2020-07-30,C,S,US,1200,59
2020-07-31,C,S,US,1743,64
2020-07-01,C,T,US,74408,3151
2020-07-02,C,T,US,65955,2968
2020-07-03,C,T,US,62900,3023
2020-07-04,C,T,US,111582,4710
2020-07-05,C,T,US,76972,3501
2020-07-06,C,T,US,94052,4176
2020-07-07,C,T,US,83117,3790
2020-07-08,C,T,US,78416,3738
2020-07-09,C,T,US,64056,3109
2020-07-10,C,T,US,70804,3235
2020-07-11,C,T,US,69611,3323
2020-07-12,C,T,US,77335,3708
2020-07-13,C,T,US,74419,2978
2020-07-14,C,T,US,58235,2364
2020-07-15,C,T,US,61478,2780
2020-07-16,C,T,US,70979,3052
2020-07-17,C,T,US,64735,2741
2020-07-18,C,T,US,68732,2731
2020-07-19,C,T,US,75312,3063
2020-07-20,C,T,US,66054,2852
2020-07-21,C,T,US,68464,2916
2020-07-22,C,T,US,65449,2876
2020-07-23,C,T,US,68250,3237
2020-07-24,C,T,US,61130,2799
2020-07-25,C,T,US,63409,2810
2020-07-26,C,T,US,65679,2685
2020-07-27,C,T,US,53134,2402
2020-07-28,C,T,US,60247,2599
2020-07-29,C,T,US,66588,2906
2020-07-30,C,T,US,66112,2938
2020-07-31,C,T,US,63233,2860
2020-07-01,D,K,US,21029,609
2020-07-02,D,K,US,20207,578
2020-07-03,D,K,US,19975,628
2020-07-04,D,K,US,26046,783
2020-07-05,D,K,US,18823,550
2020-07-06,D,K,US,15588,517
2020-07-07,D,K,US,17039,490
2020-07-08,D,K,US,16194,486
2020-07-09,D,K,US,15647,475
2020-07-10,D,K,US,14480,461
2020-07-11,D,K,US,15733,477
2020-07-12,D,K,US,16455,486
2020-07-13,D,K,US,14748,431
2020-07-14,D,K,US,13427,428
2020-07-15,D,K,US,14400,446
2020-07-16,D,K,US,13994,439
2020-07-17,D,K,US,14777,423
2020-07-18,D,K,US,12768,412
2020-07-19,D,K,US,14746,429
2020-07-20,D,K,US,12603,399
2020-07-21,D,K,US,14857,445
2020-07-22,D,K,US,15623,433
2020-07-23,D,K,US,14926,412
2020-07-24,D,K,US,15623,460
2020-07-25,D,K,US,18289,515
2020-07-26,D,K,US,20516,559
2020-07-27,D,K,US,13601,423
2020-07-28,D,K,US,13934,416
2020-07-29,D,K,US,15609,478
2020-07-30,D,K,US,14565,455
2020-07-31,D,K,US,15748,451
2020-07-01,D,L,US,11764,264
2020-07-02,D,L,US,8606,208
2020-07-03,D,L,US,8655,195
2020-07-04,D,L,US,16341,366
2020-07-05,D,L,US,11060,243
2020-07-06,D,L,US,9950,240
2020-07-07,D,L,US,8451,213
2020-07-08,D,L,US,7504,192
2020-07-09,D,L,US,7041,172
2020-07-10,D,L,US,7949,125
2020-07-11,D,L,US,109419,2182
2020-07-12,D,L,US,115800,2507
2020-07-13,D,L,US,63668,1673
2020-07-14,D,L,US,49456,1286
2020-07-15,D,L,US,63163,1420
2020-07-16,D,L,US,77120,1746
2020-07-17,D,L,US,66159,1593
2020-07-18,D,L,US,67326,1430
2020-07-19,D,L,US,79351,1727
2020-07-20,D,L,US,50852,1299
2020-07-21,D,L,US,7864,365
2020-07-22,D,L,US,6999,263
2020-07-23,D,L,US,8560,274
2020-07-24,D,L,US,7929,221
2020-07-25,D,L,US,9192,245
2020-07-26,D,L,US,11271,310
2020-07-27,D,L,US,8508,189
2020-07-28,D,L,US,8591,204
2020-07-29,D,L,US,6979,157
2020-07-30,D,L,US,7457,151
2020-07-31,D,L,US,7454,156
2020-07-01,D,M,US,10836,405
2020-07-02,D,M,US,9744,428
2020-07-03,D,M,US,7938,297
2020-07-04,D,M,US,7311,317
2020-07-05,D,M,US,7008,276
2020-07-06,D,M,US,9821,423
2020-07-07,D,M,US,8711,366
2020-07-08,D,M,US,10024,375
2020-07-09,D,M,US,8360,336
2020-07-10,D,M,US,7017,276
2020-07-11,D,M,US,8225,278
2020-07-12,D,M,US,6313,234
2020-07-13,D,M,US,5697,220
2020-07-14,D,M,US,4706,191
2020-07-15,D,M,US,4056,177
2020-07-16,D,M,US,3726,143
2020-07-17,D,M,US,3894,154
2020-07-18,D,M,US,4460,179
2020-07-19,D,M,US,6338,219
2020-07-20,D,M,US,4766,185
2020-07-21,D,M,US,6468,254
2020-07-22,D,M,US,8097,310
2020-07-23,D,M,US,5390,243
2020-07-24,D,M,US,5720,232
2020-07-25,D,M,US,7372,271
2020-07-26,D,M,US,7010,275
2020-07-27,D,M,US,3817,164
2020-07-28,D,M,US,5771,209
2020-07-29,D,M,US,4990,197
2020-07-30,D,M,US,6229,248
2020-07-31,D,M,US,5374,221
2020-07-01,D,N,US,55628,700
2020-07-02,D,N,US,47695,676
2020-07-03,D,N,US,42491,588
2020-07-04,D,N,US,71399,1031
2020-07-05,D,N,US,48078,721
2020-07-06,D,N,US,50912,697
2020-07-07,D,N,US,41994,634
2020-07-08,D,N,US,45608,670
2020-07-09,D,N,US,37043,586
2020-07-10,D,N,US,38006,566
2020-07-11,D,N,US,41018,628
2020-07-12,D,N,US,43085,689
2020-07-13,D,N,US,31144,534
2020-07-14,D,N,US,28606,439
2020-07-15,D,N,US,30956,470
2020-07-16,D,N,US,33711,500
2020-07-17,D,N,US,33310,503
2020-07-18,D,N,US,34297,491
2020-07-19,D,N,US,40462,564
2020-07-20,D,N,US,39856,571
2020-07-21,D,N,US,42431,659
2020-07-22,D,N,US,38000,588
2020-07-23,D,N,US,45096,693
2020-07-24,D,N,US,40505,657
2020-07-25,D,N,US,34978,570
2020-07-26,D,N,US,35381,518
2020-07-27,D,N,US,28841,493
2020-07-28,D,N,US,29786,442
2020-07-29,D,N,US,34142,538
2020-07-30,D,N,US,39357,553
2020-07-31,D,N,US,33035,471
2020-07-01,D,O,US,23588,662
2020-07-02,D,O,US,18516,566
2020-07-03,D,O,US,16770,524
2020-07-04,D,O,US,23855,714
2020-07-05,D,O,US,17414,500
2020-07-06,D,O,US,14957,460
2020-07-07,D,O,US,13666,431
2020-07-08,D,O,US,14092,418
2020-07-09,D,O,US,13465,397
2020-07-10,D,O,US,13701,370
2020-07-11,D,O,US,12305,363
2020-07-12,D,O,US,14072,396
2020-07-13,D,O,US,11192,304
2020-07-14,D,O,US,10308,289
2020-07-15,D,O,US,10309,285
2020-07-16,D,O,US,8549,248
2020-07-17,D,O,US,6150,167
2020-07-18,D,O,US,5872,151
2020-07-19,D,O,US,6143,164
2020-07-20,D,O,US,5151,133
2020-07-21,D,O,US,4262,104
2020-07-22,D,O,US,3717,112
2020-07-23,D,O,US,3124,84
2020-07-24,D,O,US,2590,71
2020-07-25,D,O,US,2581,84
2020-07-26,D,O,US,2315,63
2020-07-27,D,O,US,1837,59
2020-07-28,D,O,US,1731,47
2020-07-29,D,O,US,1740,47
2020-07-30,D,O,US,1605,41
2020-07-31,D,O,US,1453,50
2020-07-01,D,P,US,27847,637
2020-07-02,D,P,US,22834,528
2020-07-03,D,P,US,22315,516
2020-07-04,D,P,US,30230,699
2020-07-05,D,P,US,22870,516
2020-07-06,D,P,US,21200,463
2020-07-07,D,P,US,19361,410
2020-07-08,D,P,US,16423,360
2020-07-09,D,P,US,11939,271
2020-07-10,D,P,US,10700,224
2020-07-11,D,P,US,9239,204
2020-07-12,D,P,US,10014,244
2020-07-13,D,P,US,10878,277
2020-07-14,D,P,US,4062,125
2020-07-15,D,P,US,17,9
2020-07-16,D,P,US,13464,253
2020-07-17,D,P,US,11937,216
2020-07-18,D,P,US,13743,259
2020-07-19,D,P,US,15165,302
2020-07-20,D,P,US,14773,323
2020-07-21,D,P,US,12942,310
2020-07-22,D,P,US,11269,276
2020-07-23,D,P,US,12076,306
2020-07-24,D,P,US,9899,207
2020-07-25,D,P,US,11603,252
2020-07-26,D,P,US,11496,252
2020-07-27,D,P,US,10852,260
2020-07-28,D,P,US,11394,279
2020-07-29,D,P,US,12797,262
2020-07-30,D,P,US,10271,226
2020-07-31,D,P,US,9669,217
2020-07-01,D,Q,US,94047,1567
2020-07-02,D,Q,US,68891,1389
2020-07-03,D,Q,US,81531,1482
2020-07-04,D,Q,US,130581,1796
2020-07-05,D,Q,US,106284,1343
2020-07-06,D,Q,US,138456,1565
2020-07-07,D,Q,US,150395,1590
2020-07-08,D,Q,US,140915,1605
2020-07-09,D,Q,US,113956,1326
2020-07-10,D,Q,US,147272,3013
2020-07-11,D,Q,US,147271,1697
2020-07-12,D,Q,US,133087,1595
2020-07-13,D,Q,US,124162,1717
2020-07-14,D,Q,US,126342,1530
2020-07-15,D,Q,US,97400,1229
2020-07-16,D,Q,US,113710,1555
2020-07-17,D,Q,US,92876,1487
2020-07-18,D,Q,US,143269,1829
2020-07-19,D,Q,US,110326,1693
2020-07-20,D,Q,US,181832,2035
2020-07-21,D,Q,US,118640,1567
2020-07-22,D,Q,US,103858,1583
2020-07-23,D,Q,US,116611,1800
2020-07-24,D,Q,US,123416,1767
2020-07-25,D,Q,US,126740,1738
2020-07-26,D,Q,US,150935,1521
2020-07-27,D,Q,US,133290,1589
2020-07-28,D,Q,US,109463,1423
2020-07-29,D,Q,US,122333,1450
2020-07-30,D,Q,US,86251,1187
2020-07-31,D,Q,US,72092,859
2020-07-01,D,R,US,21733,847
2020-07-02,D,R,US,18501,786
2020-07-03,D,R,US,18807,770
2020-07-04,D,R,US,29642,1214
2020-07-05,D,R,US,21097,771
2020-07-06,D,R,US,23062,825
2020-07-07,D,R,US,22719,850
2020-07-08,D,R,US,20716,779
2020-07-09,D,R,US,20799,742
2020-07-10,D,R,US,19849,764
2020-07-11,D,R,US,19704,703
2020-07-12,D,R,US,17823,766
2020-07-13,D,R,US,17648,686
2020-07-14,D,R,US,16474,689
2020-07-15,D,R,US,17765,703
2020-07-16,D,R,US,18954,733
2020-07-17,D,R,US,19348,689
2020-07-18,D,R,US,19104,747
2020-07-19,D,R,US,16838,691
2020-07-20,D,R,US,20250,703
2020-07-21,D,R,US,20027,718
2020-07-22,D,R,US,19062,728
2020-07-23,D,R,US,18791,681
2020-07-24,D,R,US,18356,753
2020-07-25,D,R,US,19793,746
2020-07-26,D,R,US,19148,768
2020-07-27,D,R,US,19039,802
2020-07-28,D,R,US,19377,797
2020-07-29,D,R,US,18010,746
2020-07-30,D,R,US,17256,671
2020-07-31,D,R,US,19356,746
2020-07-01,D,S,US,18716,451
2020-07-02,D,S,US,27924,616
2020-07-03,D,S,US,21245,531
2020-07-04,D,S,US,27966,704
2020-07-05,D,S,US,31539,683
2020-07-06,D,S,US,28822,717
2020-07-07,D,S,US,35096,831
2020-07-08,D,S,US,42244,904
2020-07-09,D,S,US,43626,969
2020-07-10,D,S,US,44406,555
2020-07-11,D,S,US,72564,1533
2020-07-12,D,S,US,68438,1553
2020-07-13,D,S,US,70237,1541
2020-07-14,D,S,US,56377,1356
2020-07-15,D,S,US,65075,1433
2020-07-16,D,S,US,74405,1646
2020-07-17,D,S,US,56572,1356
2020-07-18,D,S,US,70383,1452
2020-07-19,D,S,US,60082,1368
2020-07-20,D,S,US,43017,1048
2020-07-21,D,S,US,62440,1329
2020-07-22,D,S,US,63343,1375
2020-07-23,D,S,US,66354,1531
2020-07-24,D,S,US,59979,1420
2020-07-25,D,S,US,60546,1387
2020-07-26,D,S,US,63533,1444
2020-07-27,D,S,US,35942,904
2020-07-28,D,S,US,41938,986
2020-07-29,D,S,US,50315,1139
2020-07-30,D,S,US,49692,1140
2020-07-31,D,S,US,41862,993
2020-07-01,D,T,US,40049,2652
2020-07-02,D,T,US,34569,2503
2020-07-03,D,T,US,28241,2061
2020-07-04,D,T,US,32061,2438
2020-07-05,D,T,US,24327,1788
2020-07-06,D,T,US,16324,1326
2020-07-07,D,T,US,13689,977
2020-07-08,D,T,US,14566,1067
2020-07-09,D,T,US,13472,962
2020-07-10,D,T,US,11479,871
2020-07-11,D,T,US,10830,824
2020-07-12,D,T,US,10872,794
2020-07-13,D,T,US,17022,1123
2020-07-14,D,T,US,15390,1081
2020-07-15,D,T,US,15512,1076
2020-07-16,D,T,US,12074,931
2020-07-17,D,T,US,9262,700
2020-07-18,D,T,US,8044,536
2020-07-19,D,T,US,8973,598
2020-07-20,D,T,US,7166,536
2020-07-21,D,T,US,5766,434
2020-07-22,D,T,US,4586,327
2020-07-23,D,T,US,4951,351
2020-07-24,D,T,US,8493,594
2020-07-25,D,T,US,9580,677
2020-07-26,D,T,US,9582,683
2020-07-27,D,T,US,7845,576
2020-07-28,D,T,US,7015,505
2020-07-29,D,T,US,4517,348
2020-07-30,D,T,US,3954,312
2020-07-31,D,T,US,3548,264
2020-07-01,E,K,US,8610,307
2020-07-02,E,K,US,15418,491
2020-07-03,E,K,US,12037,415
2020-07-04,E,K,US,16556,566
2020-07-05,E,K,US,9784,367
2020-07-06,E,K,US,10128,361
2020-07-07,E,K,US,14684,446
2020-07-08,E,K,US,12274,357
2020-07-09,E,K,US,8570,272
2020-07-10,E,K,US,7166,236
2020-07-11,E,K,US,6404,193
2020-07-12,E,K,US,9117,243
2020-07-13,E,K,US,9282,262
2020-07-14,E,K,US,9002,242
2020-07-15,E,K,US,9406,247
2020-07-16,E,K,US,7284,198
2020-07-17,E,K,US,6538,182
2020-07-18,E,K,US,7197,185
2020-07-19,E,K,US,6392,194
2020-07-20,E,K,US,6445,187
2020-07-21,E,K,US,6503,168
2020-07-22,E,K,US,6645,193
2020-07-23,E,K,US,8337,296
2020-07-24,E,K,US,9289,322
2020-07-25,E,K,US,8965,290
2020-07-26,E,K,US,9123,240
2020-07-27,E,K,US,11118,257
2020-07-28,E,K,US,16246,365
2020-07-29,E,K,US,13141,298
2020-07-30,E,K,US,11477,260
2020-07-31,E,K,US,10438,258
2020-07-01,E,L,US,46,3
2020-07-02,E,L,US,69,5
2020-07-03,E,L,US,65,4
2020-07-04,E,L,US,81,5
2020-07-05,E,L,US,60,3
2020-07-06,E,L,US,57,3
2020-07-07,E,L,US,51,3
2020-07-08,E,L,US,75,4
2020-07-09,E,L,US,49,3
2020-07-10,E,L,US,49,2
2020-07-11,E,L,US,43,2
2020-07-12,E,L,US,32,2
2020-07-13,E,L,US,77,4
2020-07-14,E,L,US,49,2
2020-07-15,E,L,US,87,2
2020-07-16,E,L,US,65,3
2020-07-17,E,L,US,165,10
2020-07-18,E,L,US,172,9
2020-07-19,E,L,US,179,11
2020-07-20,E,L,US,132,8
2020-07-21,E,L,US,355,25
2020-07-22,E,L,US,3366,183
2020-07-23,E,L,US,5209,333
2020-07-24,E,L,US,14986,1039
2020-07-25,E,L,US,28854,1579
2020-07-26,E,L,US,33905,2084
2020-07-27,E,L,US,21959,1769
2020-07-28,E,L,US,19983,1502
2020-07-29,E,L,US,15261,1239
2020-07-30,E,L,US,13230,1094
2020-07-31,E,L,US,15453,1162
2020-07-01,E,M,US,3808,51
2020-07-02,E,M,US,12368,116
2020-07-03,E,M,US,8781,96
2020-07-04,E,M,US,9890,125
2020-07-05,E,M,US,10208,113
2020-07-06,E,M,US,8168,93
2020-07-07,E,M,US,4736,60
2020-07-08,E,M,US,5513,62
2020-07-09,E,M,US,8279,97
2020-07-10,E,M,US,9904,115
2020-07-11,E,M,US,57406,805
2020-07-12,E,M,US,117476,1887
2020-07-13,E,M,US,102407,1559
2020-07-14,E,M,US,125580,1611
2020-07-15,E,M,US,165811,1968
2020-07-16,E,M,US,125821,1518
2020-07-17,E,M,US,55949,862
2020-07-18,E,M,US,40477,612
2020-07-19,E,M,US,40114,526
2020-07-20,E,M,US,92266,932
2020-07-21,E,M,US,59341,760
2020-07-22,E,M,US,19484,283
2020-07-23,E,M,US,17417,229
2020-07-24,E,M,US,15591,210
2020-07-25,E,M,US,15370,210
2020-07-26,E,M,US,17808,248
2020-07-27,E,M,US,11904,157
2020-07-28,E,M,US,9851,133
2020-07-29,E,M,US,5869,80
2020-07-30,E,M,US,5891,67
2020-07-31,E,M,US,7951,92
2020-07-01,E,N,US,21278,698
2020-07-02,E,N,US,16170,579
2020-07-03,E,N,US,16361,541
2020-07-04,E,N,US,47223,1289
2020-07-05,E,N,US,39389,993
2020-07-06,E,N,US,35234,961
2020-07-07,E,N,US,29889,862
2020-07-08,E,N,US,22692,627
2020-07-09,E,N,US,22271,561
2020-07-10,E,N,US,21630,601
2020-07-11,E,N,US,22912,617
2020-07-12,E,N,US,23144,639
2020-07-13,E,N,US,16494,492
2020-07-14,E,N,US,13946,409
2020-07-15,E,N,US,13659,375
2020-07-16,E,N,US,17554,482
2020-07-17,E,N,US,15231,427
2020-07-18,E,N,US,17821,486
2020-07-19,E,N,US,18116,462
2020-07-20,E,N,US,15942,468
2020-07-21,E,N,US,38218,752
2020-07-22,E,N,US,168617,3440
2020-07-23,E,N,US,127562,3049
2020-07-24,E,N,US,81087,2385
2020-07-25,E,N,US,66040,1955
2020-07-26,E,N,US,72284,2193
2020-07-27,E,N,US,59588,1828
2020-07-28,E,N,US,72990,2060
2020-07-29,E,N,US,67539,1877
2020-07-30,E,N,US,49364,1543
2020-07-31,E,N,US,9355,509
2020-07-01,E,O,US,15829,465
2020-07-02,E,O,US,15288,472
2020-07-03,E,O,US,12503,399
2020-07-04,E,O,US,15810,525
2020-07-05,E,O,US,10583,354
2020-07-06,E,O,US,11061,342
2020-07-07,E,O,US,12470,363
2020-07-08,E,O,US,13909,398
2020-07-09,E,O,US,11491,355
2020-07-10,E,O,US,11456,326
2020-07-11,E,O,US,15274,450
2020-07-12,E,O,US,15946,442
2020-07-13,E,O,US,13715,388
2020-07-14,E,O,US,12243,380
2020-07-15,E,O,US,12705,361
2020-07-16,E,O,US,15621,479
2020-07-17,E,O,US,13031,437
2020-07-18,E,O,US,15824,451
2020-07-19,E,O,US,14317,467
2020-07-20,E,O,US,13921,422
2020-07-21,E,O,US,13940,434
2020-07-22,E,O,US,17110,500
2020-07-23,E,O,US,13168,419
2020-07-24,E,O,US,15621,386
2020-07-25,E,O,US,9975,351
2020-07-26,E,O,US,10974,321
2020-07-27,E,O,US,7258,264
2020-07-28,E,O,US,7909,248
2020-07-29,E,O,US,8066,266
2020-07-30,E,O,US,7092,235
2020-07-31,E,O,US,6176,183
2020-07-01,E,P,US,105,6
2020-07-02,E,P,US,196,8
2020-07-03,E,P,US,119,6
2020-07-04,E,P,US,129,8
2020-07-05,E,P,US,76,3
2020-07-06,E,P,US,156,2
2020-07-07,E,P,US,187,9
2020-07-08,E,P,US,165,6
2020-07-09,E,P,US,102,6
2020-07-10,E,P,US,49,2
2020-07-11,E,P,US,5395,71
2020-07-12,E,P,US,35523,800
2020-07-13,E,P,US,23742,679
2020-07-14,E,P,US,33497,853
2020-07-15,E,P,US,51184,1145
2020-07-16,E,P,US,41268,1106
2020-07-17,E,P,US,53112,1255
2020-07-18,E,P,US,59202,1339
2020-07-19,E,P,US,46983,1176
2020-07-20,E,P,US,21788,681
2020-07-21,E,P,US,2871,177
2020-07-22,E,P,US,1500,72
2020-07-23,E,P,US,1087,48
2020-07-24,E,P,US,708,33
2020-07-25,E,P,US,565,27
2020-07-26,E,P,US,333,15
2020-07-27,E,P,US,146,11
2020-07-28,E,P,US,51,3
2020-07-29,E,P,US,83,6
2020-07-30,E,P,US,132,8
2020-07-31,E,P,US,130,8
2020-07-01,E,Q,US,1578,138
2020-07-02,E,Q,US,1400,139
2020-07-03,E,Q,US,1581,172
2020-07-04,E,Q,US,8471,938
2020-07-05,E,Q,US,6760,806
2020-07-06,E,Q,US,8540,964
2020-07-07,E,Q,US,8615,973
2020-07-08,E,Q,US,9699,1042
2020-07-09,E,Q,US,7690,874
2020-07-10,E,Q,US,7171,1409
2020-07-11,E,Q,US,7449,816
2020-07-12,E,Q,US,6674,752
2020-07-13,E,Q,US,4423,535
2020-07-14,E,Q,US,4814,550
2020-07-15,E,Q,US,4486,473
2020-07-16,E,Q,US,4161,430
2020-07-17,E,Q,US,4883,486
2020-07-18,E,Q,US,4319,426
2020-07-19,E,Q,US,3936,313
2020-07-20,E,Q,US,2387,223
2020-07-21,E,Q,US,1301,128
2020-07-22,E,Q,US,617,87
2020-07-23,E,Q,US,495,53
2020-07-24,E,Q,US,449,58
2020-07-25,E,Q,US,479,52
2020-07-26,E,Q,US,236,27
2020-07-27,E,Q,US,99,14
2020-07-28,E,Q,US,68,7
2020-07-29,E,Q,US,75,8
2020-07-30,E,Q,US,56,5
2020-07-31,E,Q,US,53,9
2020-07-01,E,R,US,15148,594
2020-07-02,E,R,US,12933,580
2020-07-03,E,R,US,15248,601
2020-07-04,E,R,US,20922,855
2020-07-05,E,R,US,15283,516
2020-07-06,E,R,US,17844,581
2020-07-07,E,R,US,15079,545
2020-07-08,E,R,US,11115,433
2020-07-09,E,R,US,8685,302
2020-07-10,E,R,US,6882,271
2020-07-11,E,R,US,7720,292
2020-07-12,E,R,US,8190,317
2020-07-13,E,R,US,5146,237
2020-07-14,E,R,US,3865,171
2020-07-15,E,R,US,4773,172
2020-07-16,E,R,US,5712,233
2020-07-17,E,R,US,6283,261
2020-07-18,E,R,US,5811,238
2020-07-19,E,R,US,6862,256
2020-07-20,E,R,US,5163,212
2020-07-21,E,R,US,7172,271
2020-07-22,E,R,US,6230,236
2020-07-23,E,R,US,7459,276
2020-07-24,E,R,US,5829,271
2020-07-25,E,R,US,5973,260
2020-07-26,E,R,US,7001,277
2020-07-27,E,R,US,5404,219
2020-07-28,E,R,US,7280,267
2020-07-29,E,R,US,6411,294
2020-07-30,E,R,US,6772,290
2020-07-31,E,R,US,7643,326
2020-07-01,E,S,US,3055,174
2020-07-02,E,S,US,6008,277
2020-07-03,E,S,US,7604,332
2020-07-04,E,S,US,12005,507
2020-07-05,E,S,US,6408,304
2020-07-06,E,S,US,5632,243
2020-07-07,E,S,US,2577,129
2020-07-08,E,S,US,2269,126
2020-07-09,E,S,US,1762,99
2020-07-10,E,S,US,2659,67
2020-07-11,E,S,US,2491,116
2020-07-12,E,S,US,936,44
2020-07-13,E,S,US,2571,111
2020-07-14,E,S,US,3642,164
2020-07-15,E,S,US,2593,121
2020-07-16,E,S,US,3295,143
2020-07-17,E,S,US,2204,92
2020-07-18,E,S,US,2318,103
2020-07-19,E,S,US,2958,121
2020-07-20,E,S,US,2491,112
2020-07-21,E,S,US,2849,108
2020-07-22,E,S,US,2718,109
2020-07-23,E,S,US,44613,1892
2020-07-24,E,S,US,12936,825
2020-07-25,E,S,US,13769,772
2020-07-26,E,S,US,18607,1000
2020-07-27,E,S,US,6941,400
2020-07-28,E,S,US,1359,104
2020-07-29,E,S,US,822,54
2020-07-30,E,S,US,1238,59
2020-07-31,E,S,US,547,38
2020-07-01,E,T,US,4879,186
2020-07-02,E,T,US,6646,361
2020-07-03,E,T,US,7898,347
2020-07-04,E,T,US,13868,584
2020-07-05,E,T,US,9072,372
2020-07-06,E,T,US,8090,337
2020-07-07,E,T,US,8579,364
2020-07-08,E,T,US,7812,334
2020-07-09,E,T,US,7179,290
2020-07-10,E,T,US,8271,348
2020-07-11,E,T,US,7522,304
2020-07-12,E,T,US,6961,262
2020-07-13,E,T,US,4767,189
